"","wt_lowlight_dawn_0.5h","wt_lowlight_dawn_2h","wt_lowlight_dawn_4h","wt_lowlight_dawn_6h","wt_lowlight_dawn_8h","wt_lowlight_dawn_9h","wt_lowlight_dawn_10h","wt_lowlight_dawn_12h","wt_clearday_dawn_2h","wt_clearday_dawn_4h","wt_clearday_dawn_6h","wt_clearday_dawn_8h","wt_clearday_dawn_9h","wt_clearday_dawn_10h","wt_clearday_dawn_12h","wt_highlight_pulse_8h","wt_highlight_pulse_8.25h","wt_highlight_pulse_8.5h","wt_highlight_pulse_9h","wt_highlight_pulse_9.25h","wt_highlight_pulse_9.5h","wt_highlight_pulse_10h","wt_shade_pulse_8h","wt_shade_pulse_8.25h","wt_shade_pulse_8.5h","wt_shade_pulse_9h","wt_shade_pulse_9.25h","wt_shade_pulse_9.5h","wt_shade_pulse_10h"
"SYNPCC7942_RS00135",-0.857662267954246,-1.57061159886611,-1.27452244709883,-1.30351580104962,-1.39959503694524,-1.32028407838288,-1.27433631071306,-1.35614433795722,-1.64133750730082,-1.14407780654582,-1.34148701681976,-1.22251258090641,-1.18113820760125,-1.28699559397486,-1.12406563031431,-1.3332605061753,-1.41836271730312,-1.72433945623741,-1.44684497947637,-1.37166851200321,-1.55418292119055,-1.40725616966331,-1.36690759908978,-1.3575860804123,-0.980546078136199,-1.06679321765746,-0.532797989581529,-0.863507439319465,-1.22702577743111
"SYNPCC7942_RS00140",0.417554192693304,0.182709756467758,-0.483487544868456,0.0601962425658654,0.206462593131926,-0.0649938481011681,-0.0464312273642428,0.399455469946524,0.57355470024496,0.569941600041332,0.268483171445491,-0.078101277093127,0.0246100875701959,-0.614700972738394,1.27590180194168,-0.110480648124815,-0.440989757323777,-0.206970075608374,0.124575882676692,-0.495636222711694,-0.197243744320817,0.0550715821366444,-0.31186942436597,-0.411593103322458,-0.0528177796826711,0.0518652301134501,-0.277345787453836,-0.248776392865783,0.154828473230403
"SYNPCC7942_RS00145",0.0982874863823705,-0.294025478757779,-1.90721003825295,-1.12413910544457,-0.899000168061834,-0.581018213127812,-1.34160433177604,-0.566121559865943,-0.343353774429015,0.239592003239645,0.589084780026143,-1.08764567051367,-0.669817482621159,-0.870424808987265,-1.40809206962499,-0.592995822353496,-0.378356851849443,-0.385229244774689,-0.542208324955108,-1.01716809907827,-0.679003153816041,-1.08796768478397,-0.874836172935021,-1.8134053638334,-1.80900364889349,-0.181599442937067,-0.557471728463164,-0.51727534697812,0.0316213146994096
"SYNPCC7942_RS00150",0.480570767477852,-0.389894190250019,0.0487229300105216,0.245908598634731,-0.472654225839346,0.317060214538125,-0.0997787618087422,-0.0052935997323026,0.397215385797636,0.474382290851685,-0.288258727194634,-1.13072081927557,-0.898786475630445,0.0706232800319884,-1.14703026815344,-0.839151530054056,0.272791076607397,-0.0198882541841752,0.169884264666245,0.268609559521053,-0.334537318902298,-0.316362630798609,-0.355799107714145,-0.970859500491805,-1.53732469196378,-0.101696517790611,-0.699468111648998,-0.150253631651951,0.657577476888684
"SYNPCC7942_RS00155",0.226795245471889,0.294287445691072,0.32500884523872,0.0193429690676849,0.0872087748422863,-0.0435051849830729,-0.0682843886927851,0.573856443433018,0.424004015251553,0.359829813260086,-0.0649857640200284,0.26952847620947,-0.59551745214227,0.328752235602005,-0.206521158870874,-0.542001755156283,-0.108326606060975,0.113534985778172,0.57263199802621,0.233076619374384,0.131614738714172,-0.0601089988069992,0.33081991068914,0.129561683326851,-0.37225484631312,0.146749608423989,-0.498299795058365,0.274077617422993,0.00976828334313806
"SYNPCC7942_RS00160",-0.244253185326242,0.249707242926227,-0.0930745978836863,-0.275800993360415,-0.0865003539863986,0.238083024321436,-0.0461369503891379,0.332228042537247,-0.300565544535406,0.0468355721306182,-0.147486604198369,-0.441802800279406,-0.218472841041915,0.061636190824696,0.513151222923826,0.255018929594298,0.151399358147183,0.0301193787171377,-0.278930347078011,0.0554666970218567,-0.267401656042258,0.019340049673656,-0.171054679732285,-0.196370136115234,-0.725818823327878,0.301293317659254,0.211631812008143,0.372485675067469,0.0529902229894517
"SYNPCC7942_RS00165",-0.545798429465432,-0.566001336745294,0.0549296871585633,0.449407216859813,0.631810596133987,1.21794108164494,1.34805643549221,1.14789082021981,-0.0297164423583368,-0.181589271973355,-1.07387974365423,0.60588191905063,0.590497439751257,1.13280213899517,2.85170762969575,0.930065947306073,0.691128542478316,-0.119208537782881,0.104737925390426,1.07898396174621,1.69552954302836,1.7902788394435,-1.13574110754546,1.17183774614466,1.19902534769765,2.00718582753524,0.903548846088835,1.28475054827726,1.15423532772459
"SYNPCC7942_RS13645",-1.78314477193702,-1.90630790560474,-1.21105986865053,0.476449817902635,1.24292142827223,1.48119847855377,1.86824463515509,0.0494135764973923,-0.427047610273232,-0.872446265485538,-1.36378280121069,0.0115506151632443,1.35353809819594,1.41102552929326,3.84253028851442,0.289575174994838,0.429339444404604,0.584421263710682,0.122654309301995,1.75019023001794,2.29491411520755,2.28764579853881,0.507167104651844,1.39438684372381,1.60117438318292,2.43299052116657,1.34733610963353,1.41468501001722,1.44470057959382
"SYNPCC7942_RS00170",0.551549183423689,2.41686580654125,4.40688782042472,6.44567575970405,8.12358550340856,8.30763657758283,8.72626527974108,8.01980640223409,0.800278676677633,2.72611454038637,4.53204640331091,7.12154922175128,7.90195032708565,8.43814583055151,9.35945513746035,8.20340174916421,7.62345061359612,7.08212097716783,7.43187888547301,8.5516425970802,8.98892564881153,8.70715954540409,6.50230876003566,7.84080459906098,8.11469548445888,8.40493580806636,8.13935808755172,8.18953668067049,8.31162268597686
"SYNPCC7942_RS00175",-1.38177173678522,-0.218982208308277,1.00736136130909,3.03455197138168,4.26217712961168,4.62698720116128,5.09040045891802,4.57169348234769,-1.11727579034675,-1.11024797088088,0.510502084086633,3.36179687665868,3.93039907539281,4.47297316689602,5.42824199676809,4.4856647548041,3.87121384113047,3.46829547225035,3.73780293832203,4.72773942052707,5.10406288400302,5.03579136786444,3.22640033321497,4.09841062190528,4.46280102069916,4.7554792636937,4.63172958027641,4.58503174356416,4.51951971574412
"SYNPCC7942_RS00180",-0.740899190799005,-0.640945461701668,-0.626013275862814,-0.405126923278005,-0.497507254602928,-0.60046294958341,-1.12919869164735,-0.481939533804912,-1.36730043723749,-1.27776641040812,-1.1896749984005,-0.86449570130299,-0.532608536922584,-0.405192170682326,-0.773580918869988,-0.885894612581653,-1.0595016584664,-1.30063488993826,-1.2810320590443,0.521284636391275,-0.0710319067910393,-0.0265221801706213,-0.6014548966719,-0.0227396123753205,-0.0619980442864962,-0.316062099104635,0.162590673592835,-0.506435632347766,-0.550383174132062
"SYNPCC7942_RS00185",-1.50182429325844,-1.57146111216171,-1.56411922351219,-1.59261535215285,-1.64882963100867,-1.6343139191655,-1.14974571490677,-1.50459121398676,-2.39219612642279,-2.58871177451245,-2.63428646775005,-2.17431230886565,-1.97677637186561,-2.2082572840942,-1.09985965538413,-1.38215490788022,-2.13679811028301,-2.78165851519175,-2.36823953097883,-1.12337700318082,-0.974941809757861,-1.04851393202938,-1.65299466503579,-1.16430218842132,-1.5711536241786,-1.20901241257065,-0.452854666638952,-1.25237095908858,-1.38900542925603
"SYNPCC7942_RS00190",-0.0370543637913608,-0.116358426799906,-0.167679635964908,-0.24998386832473,-0.210056851858801,-0.630204398077426,-0.294370338477042,-1.05681197205605,-0.752468847902786,-1.65610177272931,-0.910754448554155,-0.839548406868271,-0.736988224699198,-0.544347886444191,-0.362118656937824,-0.421753250327055,-1.05412979416495,-1.02032346223254,-1.05102296867478,-0.383073421945292,0.585126991499933,0.169007733885032,-0.694198472800641,0.10978500999592,-0.692668026114822,-0.0685298185946317,-0.321499959823308,-0.509191240958786,-0.555765252052883
"SYNPCC7942_RS00195",-0.117491912131955,0.051923108231311,1.07887674104418,2.47605126135465,3.8302562386412,4.07787219183531,4.04546712261964,3.76853695633547,-0.458315667883148,0.162306144029878,1.33338731379756,2.69046777666062,3.38419519589989,3.99513682181963,4.60492822699648,3.59545919548688,2.46589046398649,2.18555848746368,1.99221697568633,4.16547347433568,4.6337809141933,4.54389720280997,2.7151087033212,3.50929328639268,3.96983545338999,4.27960131556057,3.64516266760567,3.43623837922376,3.6476817594097
"SYNPCC7942_RS00200",0.0954449639618814,-0.127976478297588,0.317833851778852,1.42828582981447,2.6058974683529,2.83409037612444,2.90322123528951,2.66062135393991,-0.119864785561538,-0.251817315944257,0.809926490993977,1.16125334692317,2.37245517509814,2.66198791239515,2.82632578089249,2.44759604879485,1.64515584661921,1.46853971209457,1.28509918945676,2.99877937279392,3.31052144436081,3.45052389670238,1.59809645026812,2.03204662656038,2.53740325254741,3.01522229719885,2.69981979926604,2.37213977052191,2.46724332365337
"SYNPCC7942_RS00205",0.445698949050477,0.0159957830154188,0.679944436763558,1.15653037473065,1.07993970987305,0.76515463441987,0.313415413862842,0.249846927617551,0.258944067933961,0.0125135029125862,0.319295995647345,0.43752249571684,0.547734641198392,0.677667108342139,-0.352557964286309,1.05014835660512,1.09272619019856,0.89234977858517,1.02808506998103,0.990592553535917,0.867888023699411,0.883797864963911,0.266349053903373,0.180975439989668,0.890259419638733,0.4667859578658,0.608348511512486,0.706333476123233,0.413976584302171
"SYNPCC7942_RS00210",0.50874235891358,0.988502860138442,0.721825061635892,0.488367499795608,0.322256228024772,0.55737447039046,0.93320180103714,0.799842843308297,1.59964582087631,1.13336337907634,0.948188507641748,0.548543249733951,0.435384565256283,0.481480888723308,0.542305947896855,0.408668688196214,1.11724509118948,1.52975642100296,1.63668542375265,0.911855655188563,0.516696450676251,0.537466528067775,0.639488190584751,0.24534352873051,-0.00690878078893456,0.0675677485062882,-0.24566063718759,0.497185593223704,0.70816901440173
"SYNPCC7942_RS00215",0.0775847518471684,-0.0465202159713022,-0.161142478534981,0.631933296834606,-0.0878606933074956,-0.00583644060205957,0.432583770680509,-0.459406492057208,0.272373432531669,0.331155961033334,0.0173438718798852,-0.590098188784522,-0.202386062639401,-0.618645956303444,-0.303341315279744,-0.138132706234992,0.451553014899962,0.116308951693214,0.28094981549408,-0.427328784395528,-0.140955411975225,0.112225636133811,0.232187140540312,-0.214175006999386,-0.697337596148185,0.221733425150653,0.135784668634095,-0.0870868635419055,-0.384113917456708
"SYNPCC7942_RS00220",0.327995920462512,-0.503998552182933,-0.194704320651665,-0.180353930235505,-0.570484928255317,-0.683417745239047,-0.935142677740816,-0.761497487328348,-0.85808609586794,-0.73821775450669,-0.611193812820146,-0.537058317682666,-0.893609934826752,-1.03146104537653,-0.848080484164277,-0.668286633527984,-0.931406248735312,-0.832980149303537,-0.954065717021841,-0.836672596814719,-0.676393161070915,-0.70465230521416,-0.299751903416952,-0.27774293486074,-0.328207442232264,-0.544931280085548,-0.161178911065203,-0.855748647122549,-1.11451802020804
"SYNPCC7942_RS00225",-0.324610308170683,-0.879558586759128,-0.411533433723876,-0.192165868033127,-0.171151141674689,-0.235609210616387,0.113328299213547,-0.220080227942763,-0.73960271760233,-1.12083795989187,-1.01662270136139,-0.521711270363449,-0.440100009178682,-0.410497084158036,0.0132686479620439,-0.0125740578199411,-0.440863455211555,-0.820765307464426,-0.738762623005151,-0.598738273296895,-0.21669385585197,-0.271581067894644,-1.05983930942742,-0.43568635447328,-0.326569841791139,-0.019114506519661,0.203634386852165,0.104476188962994,-0.44885523586856
"SYNPCC7942_RS00230",-0.820860357087057,-0.294382588099387,0.392471512639795,0.560526587106766,0.142189995516883,-0.0496659505421113,-0.127451063539447,-0.360198895510721,-1.11056836023537,-0.974827194227603,-0.967032460728116,-0.589652005285871,-0.491196001302038,-0.54111133168021,0.201403579208208,0.211244849635375,-0.663722936922938,-0.990156171888415,-0.853145733595035,-0.259090472893791,0.0187394155704672,0.100928608907904,-0.612572254509359,-0.131063469989147,0.132954033282708,0.224865303974808,0.343510404589607,-0.435510197411082,-0.510041723166308
"SYNPCC7942_RS00235",-0.469844726050151,0.309956758813731,0.526143151699711,0.605711196295154,0.692327893609461,0.660305650046456,0.724878615174811,0.481013379943575,-0.221850332494899,-0.315460189169432,-0.462894926942354,0.287868910597888,0.367597617854768,0.614991647565761,1.22916196704218,0.86356782538923,0.471667511733059,0.284669491128073,0.442527015396695,0.999237983113369,1.32128005883499,0.961945897336399,0.162437813477988,0.975069847192696,1.01546344298327,0.879605661869616,0.400827889709446,0.535731345843429,0.47158407331795
"SYNPCC7942_RS00240",-0.35433819787138,1.23124947877989,1.31813981202801,1.24188529465317,1.40238307576769,1.29000763724384,1.25616441223345,1.00110243590545,0.676288733205217,0.482687957911341,0.222679550897922,0.640348919287188,0.787411137728973,0.975765323896077,1.66810300608415,1.40831354406303,0.759295875764164,0.604940493384223,0.751715687555324,1.36467688170337,1.56857847626655,1.20774760330249,0.505831577695215,1.30263943476165,1.25824329171815,1.16764722995066,0.4196813770071,0.570823808818959,0.734390995767523
"SYNPCC7942_RS00245",-0.72151635658766,0.90653622297502,1.30710954057396,1.27017792790162,1.44557155850284,1.30378142575286,1.22458080961984,0.722637043819478,-0.0377029643945834,-0.250477591337564,-0.57415203469059,0.185647892469068,0.306469754839322,0.591321458416951,1.51647968944775,1.47575613755392,0.35475994445512,0.142874371587097,0.171427497301928,0.757852873687345,1.0890284023879,0.93214136556606,-0.11597518797171,0.666598264849764,0.743877160168296,0.978204817947501,0.560267869887471,0.56446893969084,0.485382273641703
"SYNPCC7942_RS00250",-0.630936246757019,-0.316649078835813,-0.281049123126515,-0.319657635955452,-0.0792077565319354,-0.100694970207165,-0.0578469392822432,-0.338870284456278,-0.10675761649986,-0.593639421210199,-0.713949361309289,-0.296199035596688,-0.107393561114643,0.0977476633489791,0.320238706594661,-0.0532887442287947,0.160703557072757,-0.24087676588661,-0.171546680045943,-0.0330633450104414,0.269870486114796,-0.0701562268635624,-0.647271954772897,0.184620267411906,-0.00646873643067134,-0.0155952640001136,-0.32965577033622,0.0820114140710175,-0.0806240444865427
"SYNPCC7942_RS00255",-0.783276973263352,-0.485500364209965,0.120842849403382,-0.402757495774005,-0.243660559864753,-0.196910626372605,-0.15916478033869,-0.708140591360263,-0.19204265652676,-0.528101668072162,-0.474560558779981,0.0277003540491282,0.204637803930473,0.166028791033615,0.0247393192494544,0.151158650230226,-0.0498597882466827,-0.50276333693786,-0.351285217074215,0.496816269709276,0.72725214506634,0.29650237283801,-0.374841650833983,0.517938561353663,0.16677677005496,0.0377747480926564,-0.0999015503498532,0.263761784776685,0.272729409418583
"SYNPCC7942_RS00260",-1.06508662007902,0.296686715836795,0.549462669378278,0.252394326818128,0.283645814126751,0.0716617608784761,0.204882807367378,-0.805047404537504,0.029100053192691,-0.614269254104614,-0.194007763809798,0.190545616490458,0.434407526106113,0.444349589521684,0.537541332908937,0.249395564093921,0.0728952360448913,-0.400374574747062,-0.0481764659287603,1.01287680749192,0.964884505207573,0.374980632238378,0.391780161656218,1.11143788157792,0.722160236692176,0.583071470027535,0.0230001533832958,0.37277052573508,0.387487679544434
"SYNPCC7942_RS00265",-0.861394419370468,-0.698643039365431,0.688780959894655,0.16021343280924,0.27603094992693,-0.159738558617362,0.181503686362834,-1.14659029181339,-1.10939898207555,-1.19225539449509,-1.13166989794403,-0.0338348849477167,0.202950898046732,0.227590357819514,0.734318142295823,0.569098332033603,-0.445103964679503,-1.13534634566565,-0.962652265238158,1.19559009371213,1.15504745289568,0.490426800578694,-0.316886932350105,0.982246443467595,0.916697721344151,0.730261342041756,-0.201096666194784,0.480980709127368,0.136048527347348
"SYNPCC7942_RS00270",-0.861468921177348,-0.604228574845224,-0.699495977255101,-0.414600524605817,-0.187247356473322,-0.518837360737177,-0.222390357157832,-0.579861354876721,-0.95473281210973,-0.941273491536096,-1.24726519238109,-0.61163706415799,-0.390736648765021,-0.349383584843369,0.384866006058421,-0.155363941350961,-0.322394994997865,-1.00499760366163,-0.875035697558932,0.0918012684569079,0.271340164810544,0.0326677936792345,-0.994130477130699,0.134538616523285,0.179266507651195,0.179544769300098,-0.0831320492054067,0.0606980955486864,-0.115486236492399
"SYNPCC7942_RS00275",-1.12344753520147,-0.789461776253589,0.21311938658591,0.106014968662933,0.585835989647364,0.145227741752396,0.445575845413426,-0.353245041196695,-0.779156923855049,-1.29018934676924,-1.09405932719593,-0.172375859279861,0.28883409487371,0.56249274445359,1.69237479699834,0.603695849829097,0.00414562930038785,-0.574911381202503,-0.621309179263652,0.818704661524832,1.1325505957638,0.718710779699912,-0.651102510716076,0.567011672595786,0.989942479292294,0.953787249124549,0.507301949458825,0.523320126518207,0.421073596642015
"SYNPCC7942_RS00280",-0.766186267102732,-0.530315011712425,-0.872495097415887,-0.495193132371216,-0.332785144824034,-0.661583202717887,-0.248069378664109,-0.840886133141827,-0.892792966659055,-1.45236330550762,-1.07598284215158,-0.571583867441466,-0.413043795003121,-0.014212338041631,-0.3644782910641,-0.0613765182212632,-0.096002543961004,-0.795156420087028,-0.732451840082004,-0.227442556326121,0.376181486358349,-0.157591650455804,-0.594512169989992,0.378528856911763,0.221218937871856,0.317752525967247,0.0769076109945789,0.32475989712963,-0.202458117270068
"SYNPCC7942_RS00285",-0.532907377824277,-1.46083526041582,-0.752743911566686,-0.867027097881753,-0.712950618269782,-0.697691505899826,-0.567383197980383,-0.723508510555786,-1.45988831107947,-1.60956256064972,-0.875538927013723,-0.570841847150582,-0.703385217642185,0.165245352422154,0.0774608370408422,-0.208412067294353,-0.616469410747097,-1.17560677018157,-1.4093236003619,-0.815408779694061,-0.5657040937525,-0.805589979673134,-1.05230397017041,-0.575675824027646,-0.523138003700994,-0.126684182188169,-0.122679152198923,-0.0716402283956743,-0.687177429748879
"SYNPCC7942_RS00290",-0.315358049023545,-0.832016992139655,-0.861400411418242,-0.218638472514654,-0.172101176609209,0.034538170383834,0.300529370090382,-0.402332284541558,-1.38705227852014,-0.782060073590943,-0.723676075953729,-0.0911691486148084,0.0323387094295414,0.364779135629104,0.601663050074846,-0.00599538601673504,-0.296392591618031,-0.778497078408731,-0.628476697896294,-0.73270572175951,-0.440608826332136,-0.0228312038925997,-0.631307782287827,-0.025430160824498,0.207994803886182,0.512338029436905,0.169080869835402,-0.141861306860146,-0.298022812835667
"SYNPCC7942_RS00295",-0.107674577126386,0.176370851778108,0.657608704800669,0.410650744170347,0.749698388489099,0.079999152172235,0.485873601275437,0.547938603155807,-1.17344138899207,-0.544109268516515,-0.437758281990124,0.0365868486251892,0.0959975539018229,0.356347389146303,1.47564387476493,0.312231406522735,-0.354258443222146,-0.423828513915051,-0.769468061122736,0.132721170410937,0.25492783599906,0.336487314425929,0.310443811639744,0.682174303073571,0.590563616565532,0.807107318796794,0.615732220759406,0.250385974698888,0.163839769043485
"SYNPCC7942_RS00305",-0.00941414135958848,-0.665224916116457,-0.107516208187037,-0.222141936295917,-0.24057660038828,-0.786866572319022,-0.627959258763871,-0.531450266084756,-0.986600382327345,-0.805567486079367,-0.819739289464238,-0.357789375902123,-0.23271043908271,-0.229784774448992,0.206685578579365,-0.411872920928172,-0.677988553391281,-0.781353264022756,-0.715003918511851,0.177303333339267,-0.0556804343456203,0.119341650627987,-0.54439653649307,-0.0103392653829582,0.129253574091672,0.869531078156452,-0.12450399592746,-0.306741863581963,-0.229573213585637
"SYNPCC7942_RS00310",0.290338354529869,0.082842196946037,0.59404456005399,0.407589523467348,0.533260980219033,-0.108971967298746,0.178799950849905,-0.0951430792402108,-0.577033855041771,-0.539524271136519,0.281019220889375,0.378981221281192,0.802520140649044,1.24782728455724,1.80185468714958,0.601420313699407,-0.599900165885046,-0.243145008902221,-0.0469099778835802,1.52317911075555,1.59506907365507,0.642730160449728,0.402001971185728,1.46613772696723,1.84934517199391,1.79701060841274,0.36374888318123,0.806538419570214,0.435634038599718
"SYNPCC7942_RS00315",0.0304720460395742,-1.31624121352236,-0.301859106967782,-1.59324221249366,-0.595496745502107,-3.39033072963697,-1.25320340451342,-1.06849436853178,-0.836303102392382,-0.580206914738094,-1.4110389353094,-1.18366277502155,-0.977865132760116,-2.36770724403204,-1.14012223245012,-1.76779048554457,-0.257350116333743,0.172914091295135,-1.47570126376554,-1.93530679507386,-1.95841985736536,-1.23559260561901,-1.04541952043229,-0.98861128257053,-1.4299036152558,-1.63008408531497,-1.1337791617407,-0.329634269335644,-0.716876881714023
"SYNPCC7942_RS00320",0.0631068469766825,0.390299162242017,0.535427003246335,0.574881193679454,0.648489859552053,0.516446365510221,0.475074220923294,0.615813858446587,0.177221150269026,0.381165279662294,0.267512618003025,0.724183815964215,0.723704652298238,0.735777615690394,0.810070106778849,0.674244005914508,-0.364230693928493,-0.222885177863306,0.189071418919549,1.33977328725327,1.28207422584607,0.684939985456656,0.544447967471145,0.929360564941905,0.942887837217557,0.919961486434946,0.212875041312248,0.599340631474184,0.395739250998395
"SYNPCC7942_RS00325",0.20114207206371,-0.696013630778671,-0.952310164672743,-0.768316516166261,-1.11890474212457,-1.09118213139553,-1.05780839570501,-0.374839968454292,-0.456274475754518,-0.653307918792474,-0.680740297753921,-0.906334301888808,-0.92111459766119,-1.33009817618221,-1.79861715203862,-0.928711523183273,-0.740493604665474,-0.51682201359053,-0.682175981044542,-0.955869045848941,-1.04295201088678,-1.13615796533825,-0.619002805122912,-1.43326795939583,-1.1996164769397,-1.26444688211027,-0.916298824777932,-0.4001102868389,-1.07461474788689
"SYNPCC7942_RS00330",0.356479710289563,0.123824661217367,-0.327229146434688,-0.199211768265666,-0.525081781059926,-0.453125266779259,-0.373773896555088,-0.504952309444929,-0.231098721372104,0.0274459030612585,-0.413427065956425,-0.32144982701314,-0.37704330014991,-0.357818458154334,-0.218467462411087,-0.188327583335565,-0.491753098845268,-0.145754574913459,-0.20617850644375,-0.143263403456529,-0.760477951928656,-0.527323310028213,-0.387845422764842,-0.628267731845681,-0.552237631230835,-0.590606858442931,-0.275221763163565,-0.58489111940293,-0.431169076753216
"SYNPCC7942_RS00335",0.325020900597574,-0.646711146524093,-0.233410294702884,-0.52783065526648,-0.881035965023968,-1.24326258962435,-1.35418769756876,-1.18908100817844,-0.952884452703067,-0.600671045967901,-0.387371191921969,-0.850139586080054,-0.927695781480618,-1.117211041288,-1.32759746919142,-1.10699155245429,-0.869404992701321,-0.839789700593721,-1.1040120967892,-1.467011471308,-1.05017683794412,-1.01492373419824,-0.831884994491829,-0.952074726605604,-1.03102202902933,-0.884650768953509,-0.593103612511314,-0.970807265407101,-1.41372028903712
"SYNPCC7942_RS00340",0.531223820491413,0.143601519775975,0.448984372087008,0.930893053291354,3.34451426277717,3.62184550818357,3.86190816246243,3.50035541397465,-0.965895557078052,-0.340218392371688,-0.149923363820185,0.466106626003314,1.40152678122114,2.54909138937419,6.02551563430749,2.81767219753994,-0.0158595048565241,0.433743003895202,0.325602159130479,2.43353011154235,3.9044077601692,4.05307600084469,0.469017633350198,3.02341984922039,4.08952536338476,4.84192789906253,2.4089319430931,2.1022485931118,2.53299908414355
"SYNPCC7942_RS00345",-0.336133028422607,0.652152049099462,-0.665712166145743,-0.853990834771512,-0.146477036446374,-0.402355192199747,-0.267118741266458,0.0163697140161032,0.721111389988799,0.738266943547848,0.228455737399146,-0.44786947893076,-0.166317859770495,-0.311745258921285,0.602356022421262,-0.64792319401864,-0.118409433948383,0.249714130505107,0.524685234298738,-0.0667084462066719,-0.837698898343396,0.320627321549024,0.189357058468458,-0.940866833860312,-0.765400698776245,-0.264404631097274,-0.95748004552867,-0.276358307028517,0.0876125047392551
"SYNPCC7942_RS00350",0.196556229308542,1.14879101383177,0.94680014797962,0.612433323455558,0.462360220024622,0.421905611998938,0.277243749771374,0.517051369525607,1.49787513903953,1.18358345568779,1.18946824227563,0.505010788504987,0.46674992357059,0.470297632009041,0.0288887195934606,0.355546798337421,0.460828536229349,0.815427763946864,0.953593398200503,0.76485008896569,0.44872100464056,0.3893640137691,0.547299915849513,0.315855810791538,0.144109294987605,-0.103521671240494,-0.0885316505579127,0.315043258731158,0.505563881788595
"SYNPCC7942_RS00355",-0.145436469642439,-0.21025364821309,-0.456439222204856,-0.399136362049698,-0.677399720770611,-0.364553883021133,-0.718869656650266,-0.271181169596674,0.0170438637217273,0.336438487473734,0.138912672976582,-0.152246346344852,-0.136310069655236,-0.233841864868369,-1.2183876860297,-0.585034054839458,-0.0598593244643649,0.182011012720483,0.0723669966113083,-0.290669969209244,-0.473898020265307,-0.455663388874422,-0.217181217376737,-0.757203772860095,-0.801040245895011,-0.64535394125373,-0.367465027484686,-0.38505409264209,-0.315385194494608
"SYNPCC7942_RS00360",-0.193387851868291,0.0165040154759275,-0.485082472958973,-0.123243389722518,-0.231408327751949,-0.461438175660368,-0.353054435495254,-0.323098788746174,-0.0387655510182656,0.08666926812535,-0.0939166056181271,0.0592727463830697,-0.0696493218319652,-0.104128950310129,-0.307291004642994,-0.189273837436169,-0.115127165456479,-0.181040391116906,-0.103617532285024,-0.191890654555249,-0.192059389624035,-0.263150926311064,-0.110851015540773,-0.172613659587824,-0.3976603725298,-0.194914111353657,-0.411528848137363,-0.204182550692806,-0.234128903532553
"SYNPCC7942_RS00365",-0.151512597546671,1.30794108359058,1.92882526524557,1.34920121493288,0.506616932095103,-0.437135045590139,-0.44138969558423,0.953497944260203,-0.800566624160083,0.514246392056282,0.154157027652154,0.506765570603311,-0.298243181536342,0.797148124138573,1.24412403938282,1.03425596586097,0.0262276798383147,0.221215120257649,0.522761707331066,1.15082646574811,0.751200726941183,0.872435109788459,0.0997468456265734,-0.101546253940518,0.179419089447049,0.464490161435399,-0.213055956900972,0.636352224822115,-0.0152899081943169
"SYNPCC7942_RS00370",0.0551955517344764,0.0199902265292468,0.017410068868912,-0.0235999370401155,-0.201108144937526,-0.275236249211581,-0.183106175939995,-0.169743278051162,0.276977990200131,0.325643073244221,0.235089705756132,0.0771325146803718,-0.00615202972165168,-0.148862888249959,-0.246892234979615,-0.285978121079912,-0.366336937013007,-0.0551602685141318,0.166033080271909,-0.179911005839457,-0.0687059303487062,-0.146786730729513,0.184609599083989,-0.186697767715944,-0.27043395355914,-0.547250026538556,0.0383843425044158,-0.14225911392567,-0.119753123188103
"SYNPCC7942_RS00375",-0.131459560597226,-0.568893855209813,-0.62669988127812,-1.00057125838769,-0.797261214708036,-0.622319861185673,-0.948133300002974,-0.576945339634268,-0.37289715699594,-0.419770999594312,-0.305554382051479,-0.54416350093366,-0.523297031858167,-0.752632026075172,-1.64910218828771,-0.785307106556742,-0.482096538271917,-0.490774964062439,-0.467889008539925,-0.659901566414899,-0.688468662998786,-0.693409142480718,-0.578569981512531,-1.18467191383443,-1.62319051904167,-1.02986450258618,-0.342093084140935,-0.375987775119044,-0.425095999199152
"SYNPCC7942_RS00380",-0.386589026795559,-0.508732727510525,-0.456988731880993,-0.639798261488243,-0.997204228882932,-0.764704074879379,-0.681396211117618,-1.3197892632829,-0.119731440145839,-0.020494864929514,0.0511139255862829,-0.253945240475515,-0.537244437062308,-0.443050253296291,-1.26249666174091,-0.70358571434189,-0.644741545331635,-0.579438240002981,-0.357553200458161,-0.916977373964207,-0.791840376818151,-0.931289638808914,-0.397762842661687,-0.955137063911278,-1.05168512842505,-1.04823511205574,-0.525258375302167,-0.356615836354304,-0.323402663578269
"SYNPCC7942_RS00385",-0.496902094462078,0.0027460288958537,-0.015799918191077,0.0909493665634117,0.0697732308958211,0.0804465025971018,0.19203492973089,-0.124883846662808,0.500119676679568,0.485492109666561,0.506127731809506,0.590566399024153,0.397794761893577,0.162263989231317,-0.106772375630559,-0.0610186460985716,0.0574605438199022,0.324153633452396,0.370167695415874,0.353934215517689,0.137797744320457,0.0310103945114367,0.356583098472563,0.195362647852242,0.12543745030501,0.0568955449289502,0.0224348602665186,0.292601812875563,0.399875748400406
